Lname,Fname,Regiment,RankCasualtie,RankSoldier,Junk
ALEXANDER,JAMES MORROW,,Sub-Lieutenant,0
BAKER,ALFRED PARKES,,Lieutenant,0
BASTEDO,ALFRED CARBERT,,Captain,0
BECHER,ARCHIBALD VICTOR,,Major,0
BOND,FREDERICK HAMILTON BLIGH,,Second Lieutenant,0
BRANT,CAMERON DONALD,,Lieutenant,0
BRISCOE,ROSS DICKINSON,,Lieutenant,0
BROMLEY,HERBERT ASHETON,,Lieutenant,0
BROWN,ARTHUR KENNISH,,Private,0
BROWN,MILES WHEELRON,,Lieutenant,0
BUSH,JOHN WHELER,,Second Lieutenant,0
CAMERON,DONALD EWAN,,Lieutenant,0
CLARK,EDWARD WILLIAM,,Private,0
CLIFTON,FREDERICK,,Private,0
CRAWFORD,RICHARD GILPIN,,Lieutenant,0
DANIELS,ALBERT MURDOCH,,Captain,0
DAY,CALVIN,,Lieutenant,0
DRUMMOND,GUY MELFORT,,Lieutenant,0
EDWARDS,NORMAN ALLAN,,Lieutenant,0
EVANS,WILLIAM HERBERT,,Major,0
FERGUSSON,JAMES SCOTT ELLIOT GILLON,,Lieutenant,0
GIBSON,FRANCIS MALLOCH,,Lieutenant,0
GREEN,FREDERICK DOUGLAS LEACH,,Lieutenant,0
HAGUE,OWEN CARSLEY FREDERIC,,Lieutenant,0
HILTZ,HARRY,,Private,0
HYNDMAN,THOMAS MACAULEY,,Captain,0
INNES-HOPKINS,JAMES RUDOLPH,,Captain,0
JAGGARD,JESSIE BROWN,,Matron,0
KELLY,ROBERT,,Lieutenant Colonel,0
KENNEDY,JOHN NASSAU CHAMBERS,,Major,0
MACDONALD,JOHN WILLIAM,,Lieutenant,0
MACKENZIE,GORDON ALEXANDER GORDON,,Lieutenant,0
MACKENZIE,HENRY PIERCE,,Captain,0
MCCOLL,DOUGLAS CHAMBERS,,Lieutenant,0
MITCHELL,STANLEY,,Lieutenant,0
MOORE,DONALD MACKENZIE,,Captain,0
MUNRO,MARY FRANCES,,Nursing Sister,0
NICHOLL,CHRISTOPHER BENONI,,Lieutenant,0
RAYMOND,FREDERICK CHARLES MOTLEY,,Second Lieutenant,0
RENNIE,WILLIAM WATSON,,Engineer,0
